,Data zmiany,Cena,Akcyza,Opłata paliwowa
3312,2009-05-15,"2 715,00","1 048,00",9782
3313,2009-05-14,"2 725,00","1 048,00",9782
3314,2009-05-13,"2 736,00","1 048,00",9782
3315,2009-05-12,"2 722,00","1 048,00",9782
3316,2009-05-10,"2 740,00","1 048,00",9782
3317,2009-05-09,"2 740,00","1 048,00",9782
3318,2009-05-08,"2 685,00","1 048,00",9782
3319,2009-05-07,"2 663,00","1 048,00",9782
3320,2009-05-06,"2 663,00","1 048,00",9782
3321,2009-05-05,"2 663,00","1 048,00",9782
3322,2009-05-01,"2 675,00","1 048,00",9782
3323,2009-04-30,"2 685,00","1 048,00",9782
3324,2009-04-28,"2 680,00","1 048,00",9782
3325,2009-04-26,"2 690,00","1 048,00",9782
3326,2009-04-25,"2 690,00","1 048,00",9782
3327,2009-04-24,"2 692,00","1 048,00",9782
3328,2009-04-23,"2 682,00","1 048,00",9782
3329,2009-04-22,"2 682,00","1 048,00",9782
3330,2009-04-21,"2 691,00","1 048,00",9782
3331,2009-04-18,"2 702,00","1 048,00",9782
3332,2009-04-17,"2 702,00","1 048,00",9782
3333,2009-04-16,"2 712,00","1 048,00",9782
3334,2009-04-11,"2 712,00","1 048,00",9782
3335,2009-04-10,"2 737,00","1 048,00",9782
3336,2009-04-09,"2 720,00","1 048,00",9782
3337,2009-04-08,"2 720,00","1 048,00",9782
3338,2009-04-04,"2 748,00","1 048,00",9782
3339,2009-04-03,"2 716,00","1 048,00",9782
3340,2009-04-02,"2 758,00","1 048,00",9782
3341,2009-04-01,"2 794,00","1 048,00",9782
3342,2009-03-31,"2 764,00","1 048,00",9782
3343,2009-03-28,"2 764,00","1 048,00",9782
3344,2009-03-27,"2 761,00","1 048,00",9782
3345,2009-03-26,"2 746,00","1 048,00",9782
3346,2009-03-25,"2 686,00","1 048,00",9782
3347,2009-03-24,"2 602,00","1 048,00",9782
3348,2009-03-21,"2 573,00","1 048,00",9782
3349,2009-03-20,"2 536,00","1 048,00",9782
3350,2009-03-19,"2 524,00","1 048,00",9782
3351,2009-03-18,"2 577,00","1 048,00",9782
3352,2009-03-17,"2 605,00","1 048,00",9782
3353,2009-03-14,"2 615,00","1 048,00",9782
3354,2009-03-13,"2 628,00","1 048,00",9782
3355,2009-03-12,"2 647,00","1 048,00",9782
3356,2009-03-11,"2 664,00","1 048,00",9782
3357,2009-03-10,"2 664,00","1 048,00",9782
3358,2009-03-07,"2 673,00","1 048,00",9782
3359,2009-03-06,"2 699,00","1 048,00",9782
3360,2009-03-05,"2 683,00","1 048,00",9782
3361,2009-03-04,"2 683,00","1 048,00",9782
3362,2009-03-03,"2 674,00","1 048,00",9782
3363,2009-02-28,"2 694,00","1 048,00",9782
3364,2009-02-27,"2 677,00","1 048,00",9782
3365,2009-02-26,"2 687,00","1 048,00",9782
3366,2009-02-25,"2 705,00","1 048,00",9782
3367,2009-02-24,"2 721,00","1 048,00",9782
3368,2009-02-21,"2 734,00","1 048,00",9782
3369,2009-02-20,"2 814,00","1 048,00",9782
3370,2009-02-19,"2 817,00","1 048,00",9782
3371,2009-02-17,"2 808,00","1 048,00",9782
3372,2009-02-14,"2 811,00","1 048,00",9782
3373,2009-02-13,"2 800,00","1 048,00",9782
3374,2009-02-12,"2 826,00","1 048,00",9782
3375,2009-02-11,"2 842,00","1 048,00",9782
3376,2009-02-10,"2 827,00","1 048,00",9782
3377,2009-02-07,"2 832,00","1 048,00",9782
3378,2009-02-06,"2 826,00","1 048,00",9782
3379,2009-02-05,"2 802,00","1 048,00",9782
3380,2009-02-04,"2 798,00","1 048,00",9782
3381,2009-02-03,"2 786,00","1 048,00",9782
3382,2009-01-31,"2 733,00","1 048,00",9782
3383,2009-01-30,"2 688,00","1 048,00",9782
3384,2009-01-29,"2 703,00","1 048,00",9782
3385,2009-01-28,"2 703,00","1 048,00",9782
3386,2009-01-27,"2 661,00","1 048,00",9782
3387,2009-01-24,"2 654,00","1 048,00",9782
3388,2009-01-23,"2 663,00","1 048,00",9782
3389,2009-01-22,"2 671,00","1 048,00",9782
3390,2009-01-21,"2 639,00","1 048,00",9782
3391,2009-01-20,"2 631,00","1 048,00",9782
3392,2009-01-17,"2 631,00","1 048,00",9782
3393,2009-01-16,"2 611,00","1 048,00",9782
3394,2009-01-15,"2 642,00","1 048,00",9782
3395,2009-01-14,"2 613,00","1 048,00",9782
3396,2009-01-13,"2 630,00","1 048,00",9782
3397,2009-01-10,"2 622,00","1 048,00",9782
3398,2009-01-09,"2 620,00","1 048,00",9782
3399,2009-01-08,"2 620,00","1 048,00",9782
3400,2009-01-07,"2 561,00","1 048,00",9782
3401,2009-01-06,"2 490,00","1 048,00",9782
3402,2009-01-03,"2 464,00","1 048,00",9782
3403,2009-01-01,"2 443,00","1 048,00",9782
3404,2008-12-31,"2 443,00","1 048,00",9369
3405,2008-12-30,"2 457,00","1 048,00",9369
3406,2008-12-25,"2 483,00","1 048,00",9369
3407,2008-12-24,"2 506,00","1 048,00",9369
3408,2008-12-23,"2 530,00","1 048,00",9369
3409,2008-12-20,"2 539,00","1 048,00",9369
3410,2008-12-19,"2 560,00","1 048,00",9369
3411,2008-12-18,"2 568,00","1 048,00",9369
3412,2008-12-17,"2 581,00","1 048,00",9369
3413,2008-12-16,"2 553,00","1 048,00",9369
3414,2008-12-13,"2 580,00","1 048,00",9369
3415,2008-12-12,"2 573,00","1 048,00",9369
3416,2008-12-11,"2 594,00","1 048,00",9369
3417,2008-12-10,"2 613,00","1 048,00",9369
3418,2008-12-09,"2 643,00","1 048,00",9369
3419,2008-12-06,"2 683,00","1 048,00",9369
3420,2008-12-05,"2 683,00","1 048,00",9369
3421,2008-12-04,"2 704,00","1 048,00",9369
3422,2008-12-03,"2 748,00","1 048,00",9369
3423,2008-12-02,"2 777,00","1 048,00",9369
3424,2008-12-01,"2 786,00","1 048,00",9369
3425,2008-11-29,"2 811,00","1 048,00",9369
3426,2008-11-28,"2 825,00","1 048,00",9369
3427,2008-11-27,"2 841,00","1 048,00",9369
3428,2008-11-26,"2 862,00","1 048,00",9369
3429,2008-11-25,"2 860,00","1 048,00",9369
3430,2008-11-22,"2 880,00","1 048,00",9369
3431,2008-11-21,"2 893,00","1 048,00",9369
3432,2008-11-20,"2 907,00","1 048,00",9369
3433,2008-11-19,"2 970,00","1 048,00",9369
3434,2008-11-18,"2 977,00","1 048,00",9369
3435,2008-11-15,"2 984,00","1 048,00",9369
3436,2008-11-14,"2 967,00","1 048,00",9369
3437,2008-11-13,"3 002,00","1 048,00",9369
3438,2008-11-10,"3 047,00","1 048,00",9369
3439,2008-11-08,"3 047,00","1 048,00",9369
3440,2008-11-07,"3 052,00","1 048,00",9369
3441,2008-11-06,"3 073,00","1 048,00",9369
3442,2008-11-05,"3 069,00","1 048,00",9369
3443,2008-11-04,"3 104,00","1 048,00",9369
3444,2008-11-01,"3 137,00","1 048,00",9369
3445,2008-10-31,"3 186,00","1 048,00",9369
3446,2008-10-30,"3 193,00","1 048,00",9369
3447,2008-10-29,"3 173,00","1 048,00",9369
3448,2008-10-28,"3 145,00","1 048,00",9369
3449,2008-10-26,"3 106,00","1 048,00",9369
3450,2008-10-25,"3 106,00","1 048,00",9369
3451,2008-10-24,"3 034,00","1 048,00",9369
3452,2008-10-23,"2 985,00","1 048,00",9369
3453,2008-10-22,"2 980,00","1 048,00",9369
3454,2008-10-21,"3 000,00","1 048,00",9369
3455,2008-10-18,"3 008,00","1 048,00",9369
3456,2008-10-17,"3 032,00","1 048,00",9369
3457,2008-10-16,"3 044,00","1 048,00",9369
3458,2008-10-15,"3 049,00","1 048,00",9369
3459,2008-10-14,"3 066,00","1 048,00",9369
3460,2008-10-11,"3 108,00","1 048,00",9369
3461,2008-10-10,"3 150,00","1 048,00",9369
3462,2008-10-09,"3 183,00","1 048,00",9369
3463,2008-10-08,"3 201,00","1 048,00",9369
3464,2008-10-07,"3 214,00","1 048,00",9369
3465,2008-10-04,"3 226,00","1 048,00",9369
3466,2008-10-03,"3 226,00","1 048,00",9369
3467,2008-10-02,"3 204,00","1 048,00",9369
3468,2008-10-01,"3 200,00","1 048,00",9369
3469,2008-09-30,"3 218,00","1 048,00",9369
3470,2008-09-27,"3 205,00","1 048,00",9369
3471,2008-09-26,"3 222,00","1 048,00",9369
3472,2008-09-25,"3 182,00","1 048,00",9369
3473,2008-09-24,"3 172,00","1 048,00",9369
3474,2008-09-23,"3 159,00","1 048,00",9369
3475,2008-09-20,"3 159,00","1 048,00",9369
3476,2008-09-19,"3 192,00","1 048,00",9369
3477,2008-09-18,"3 225,00","1 048,00",9369
3478,2008-09-17,"3 276,00","1 048,00",9369
3479,2008-09-16,"3 318,00","1 048,00",9369
3480,2008-09-13,"3 323,00","1 048,00",9369
3481,2008-09-12,"3 314,00","1 048,00",9369
3482,2008-09-11,"3 333,00","1 048,00",9369
3483,2008-09-10,"3 333,00","1 048,00",9369
3484,2008-09-09,"3 306,00","1 048,00",9369
3485,2008-09-06,"3 303,00","1 048,00",9369
3486,2008-09-05,"3 308,00","1 048,00",9369
3487,2008-09-04,"3 316,00","1 048,00",9369
3488,2008-09-03,"3 324,00","1 048,00",9369
3489,2008-09-02,"3 334,00","1 048,00",9369
3490,2008-08-30,"3 320,00","1 048,00",9369
3491,2008-08-29,"3 317,00","1 048,00",9369
3492,2008-08-28,"3 304,00","1 048,00",9369
3493,2008-08-27,"3 273,00","1 048,00",9369
3494,2008-08-26,"3 273,00","1 048,00",9369
3495,2008-08-23,"3 314,00","1 048,00",9369
3496,2008-08-22,"3 239,00","1 048,00",9369
3497,2008-08-21,"3 255,00","1 048,00",9369
3498,2008-08-20,"3 237,00","1 048,00",9369
3499,2008-08-19,"3 194,00","1 048,00",9369
3500,2008-08-16,"3 219,00","1 048,00",9369
3501,2008-08-15,"3 206,00","1 048,00",9369
3502,2008-08-14,"3 201,00","1 048,00",9369
3503,2008-08-13,"3 183,00","1 048,00",9369
3504,2008-08-12,"3 189,00","1 048,00",9369
3505,2008-08-09,"3 200,00","1 048,00",9369
3506,2008-08-08,"3 215,00","1 048,00",9369
3507,2008-08-07,"3 240,00","1 048,00",9369
3508,2008-08-06,"3 266,00","1 048,00",9369
3509,2008-08-05,"3 302,00","1 048,00",9369
3510,2008-08-02,"3 309,00","1 048,00",9369
3511,2008-08-01,"3 324,00","1 048,00",9369
3512,2008-07-31,"3 344,00","1 048,00",9369
3513,2008-07-30,"3 361,00","1 048,00",9369
3514,2008-07-29,"3 371,00","1 048,00",9369
3515,2008-07-26,"3 389,00","1 048,00",9369
3516,2008-07-25,"3 407,00","1 048,00",9369
3517,2008-07-24,"3 410,00","1 048,00",9369
3518,2008-07-23,"3 443,00","1 048,00",9369
3519,2008-07-22,"3 478,00","1 048,00",9369
3520,2008-07-19,"3 526,00","1 048,00",9369
3521,2008-07-18,"3 507,00","1 048,00",9369
3522,2008-07-17,"3 572,00","1 048,00",9369
3523,2008-07-16,"3 623,00","1 048,00",9369
3524,2008-07-15,"3 623,00","1 048,00",9369
3525,2008-07-12,"3 570,00","1 048,00",9369
3526,2008-07-11,"3 533,00","1 048,00",9369
3527,2008-07-10,"3 564,00","1 048,00",9369
3528,2008-07-09,"3 635,00","1 048,00",9369
3529,2008-07-08,"3 655,00","1 048,00",9369
3530,2008-07-05,"3 667,00","1 048,00",9369
3531,2008-07-04,"3 635,00","1 048,00",9369
3532,2008-07-03,"3 626,00","1 048,00",9369
3533,2008-07-02,"3 590,00","1 048,00",9369
3534,2008-07-01,"3 597,00","1 048,00",9369
3535,2008-06-28,"3 589,00","1 048,00",9369
3536,2008-06-27,"3 557,00","1 048,00",9369
3537,2008-06-26,"3 585,00","1 048,00",9369
3538,2008-06-25,"3 609,00","1 048,00",9369
3539,2008-06-24,"3 596,00","1 048,00",9369
3540,2008-06-21,"3 586,00","1 048,00",9369
3541,2008-06-20,"3 616,00","1 048,00",9369
3542,2008-06-19,"3 650,00","1 048,00",9369
3543,2008-06-18,"3 688,00","1 048,00",9369
3544,2008-06-17,"3 675,00","1 048,00",9369
3545,2008-06-14,"3 652,00","1 048,00",9369
3546,2008-06-13,"3 648,00","1 048,00",9369
3547,2008-06-12,"3 653,00","1 048,00",9369
3548,2008-06-11,"3 642,00","1 048,00",9369
3549,2008-06-10,"3 612,00","1 048,00",9369
3550,2008-06-08,"3 512,00","1 048,00",9369
3551,2008-06-07,"3 512,00","1 048,00",9369
3552,2008-06-06,"3 503,00","1 048,00",9369
3553,2008-06-05,"3 533,00","1 048,00",9369
3554,2008-06-04,"3 573,00","1 048,00",9369
3555,2008-06-03,"3 602,00","1 048,00",9369
3556,2008-05-31,"3 643,00","1 048,00",9369
3557,2008-05-30,"3 658,00","1 048,00",9369
3558,2008-05-29,"3 681,00","1 048,00",9369
3559,2008-05-27,"3 693,00","1 048,00",9369
3560,2008-05-25,"3 651,00","1 048,00",9369
3561,2008-05-24,"3 641,00","1 048,00",9369
3562,2008-05-22,"3 615,00","1 048,00",9369
3563,2008-05-21,"3 609,00","1 048,00",9369
3564,2008-05-20,"3 609,00","1 048,00",9369
3565,2008-05-17,"3 618,00","1 048,00",9369
3566,2008-05-16,"3 606,00","1 048,00",9369
3567,2008-05-15,"3 584,00","1 048,00",9369
3568,2008-05-14,"3 545,00","1 048,00",9369
3569,2008-05-13,"3 511,00","1 048,00",9369
3570,2008-05-10,"3 468,00","1 048,00",9369
3571,2008-05-09,"3 434,00","1 048,00",9369
3572,2008-05-08,"3 434,00","1 048,00",9369
3573,2008-05-06,"3 408,00","1 048,00",9369
3574,2008-05-03,"3 408,00","1 048,00",9369
3575,2008-05-01,"3 428,00","1 048,00",9369
3576,2008-04-30,"3 421,00","1 048,00",9369
3577,2008-04-29,"3 394,00","1 048,00",9369
3578,2008-04-26,"3 342,00","1 048,00",9369
3579,2008-04-25,"3 304,00","1 048,00",9369
3580,2008-04-24,"3 304,00","1 048,00",9369
3581,2008-04-23,"3 299,00","1 048,00",9369
3582,2008-04-22,"3 290,00","1 048,00",9369
3583,2008-04-19,"3 277,00","1 048,00",9369
3584,2008-04-18,"3 287,00","1 048,00",9369
3585,2008-04-16,"3 287,00","1 048,00",9369
3586,2008-04-15,"3 287,00","1 048,00",9369
3587,2008-04-12,"3 292,00","1 048,00",9369
3588,2008-04-11,"3 260,00","1 048,00",9369
3589,2008-04-10,"3 232,00","1 048,00",9369
3590,2008-04-09,"3 213,00","1 048,00",9369
3591,2008-04-08,"3 184,00","1 048,00",9369
3592,2008-04-05,"3 192,00","1 048,00",9369
3593,2008-04-04,"3 192,00","1 048,00",9369
3594,2008-04-03,"3 197,00","1 048,00",9369
3595,2008-04-02,"3 223,00","1 048,00",9369
3596,2008-04-01,"3 214,00","1 048,00",9369
3597,2008-03-30,"3 201,00","1 048,00",9369
3598,2008-03-29,"3 201,00","1 048,00",9369
3599,2008-03-28,"3 183,00","1 048,00",9369
3600,2008-03-27,"3 183,00","1 048,00",9369
3601,2008-03-22,"3 239,00","1 048,00",9369
3602,2008-03-21,"3 287,00","1 048,00",9369
3603,2008-03-20,"3 316,00","1 048,00",9369
3604,2008-03-19,"3 334,00","1 048,00",9369
3605,2008-03-18,"3 364,00","1 048,00",9369
3606,2008-03-15,"3 344,00","1 048,00",9369
3607,2008-03-14,"3 337,00","1 048,00",9369
3608,2008-03-13,"3 327,00","1 048,00",9369
3609,2008-03-12,"3 323,00","1 048,00",9369
3610,2008-03-11,"3 295,00","1 048,00",9369
3611,2008-03-08,"3 255,00","1 048,00",9369
3612,2008-03-07,"3 216,00","1 048,00",9369
3613,2008-03-06,"3 179,00","1 048,00",9369
3614,2008-03-05,"3 186,00","1 048,00",9369
3615,2008-03-04,"3 186,00","1 048,00",9369
3616,2008-03-01,"3 173,00","1 048,00",9369
3617,2008-02-29,"3 179,00","1 048,00",9369
3618,2008-02-28,"3 194,00","1 048,00",9369
3619,2008-02-27,"3 194,00","1 048,00",9369
3620,2008-02-26,"3 187,00","1 048,00",9369
3621,2008-02-23,"3 187,00","1 048,00",9369
3622,2008-02-22,"3 187,00","1 048,00",9369
3623,2008-02-21,"3 172,00","1 048,00",9369
3624,2008-02-20,"3 153,00","1 048,00",9369
3625,2008-02-19,"3 153,00","1 048,00",9369
3626,2008-02-16,"3 143,00","1 048,00",9369
3627,2008-02-15,"3 091,00","1 048,00",9369
3628,2008-02-14,"3 072,00","1 048,00",9369
3629,2008-02-13,"3 039,00","1 048,00",9369
3630,2008-02-12,"3 007,00","1 048,00",9369
3631,2008-02-08,"2 962,00","1 048,00",9369
3632,2008-02-07,"2 962,00","1 048,00",9369
3633,2008-02-06,"2 958,00","1 048,00",9369
3634,2008-02-05,"2 974,00","1 048,00",9369
3635,2008-02-02,"2 974,00","1 048,00",9369
3636,2008-02-01,"2 974,00","1 048,00",9369
3637,2008-01-31,"2 964,00","1 048,00",9369
3638,2008-01-29,"2 952,00","1 048,00",9369
3639,2008-01-26,"2 948,00","1 048,00",9369
3640,2008-01-24,"2 943,00","1 048,00",9369
3641,2008-01-23,"2 935,00","1 048,00",9369
3642,2008-01-22,"2 930,00","1 048,00",9369
3643,2008-01-19,"2 925,00","1 048,00",9369
3644,2008-01-18,"2 920,00","1 048,00",9369
3645,2008-01-17,"2 964,00","1 048,00",9369
3646,2008-01-16,"2 979,00","1 048,00",9369
3647,2008-01-15,"2 974,00","1 048,00",9369
3648,2008-01-12,"3 000,00","1 048,00",9369
3649,2008-01-11,"3 037,00","1 048,00",9369
3650,2008-01-09,"3 067,00","1 048,00",9369
3651,2008-01-08,"3 100,00","1 048,00",9369
3652,2008-01-05,"3 120,00","1 048,00",9369
3653,2008-01-04,"3 115,00","1 048,00",9369
3654,2008-01-01,"3 107,00","1 048,00",9369
3655,2007-12-29,"3 118,00","1 048,00",9177
3656,2007-12-25,"3 098,00","1 048,00",9177
3657,2007-12-22,"3 114,00","1 048,00",9177
3658,2007-12-21,"3 109,00","1 048,00",9177
3659,2007-12-20,"3 103,00","1 048,00",9177
3660,2007-12-19,"3 075,00","1 048,00",9177
3661,2007-12-18,"3 043,00","1 048,00",9177
3662,2007-12-15,"3 016,00","1 048,00",9177
3663,2007-12-14,"3 000,00","1 048,00",9177
3664,2007-12-13,"2 991,00","1 048,00",9177
3665,2007-12-12,"3 008,00","1 048,00",9177
3666,2007-12-11,"3 027,00","1 048,00",9177
3667,2007-12-08,"3 046,00","1 048,00",9177
3668,2007-12-07,"3 081,00","1 048,00",9177
3669,2007-12-06,"3 122,00","1 048,00",9177
3670,2007-12-05,"3 186,00","1 048,00",9177
3671,2007-12-04,"3 226,00","1 048,00",9177
3672,2007-12-01,"3 275,00","1 048,00",9177
3673,2007-11-30,"3 280,00","1 048,00",9177
3674,2007-11-29,"3 306,00","1 048,00",9177
3675,2007-11-28,"3 316,00","1 048,00",9177
3676,2007-11-27,"3 311,00","1 048,00",9177
3677,2007-11-24,"3 302,00","1 048,00",9177
3678,2007-11-23,"3 269,00","1 048,00",9177
3679,2007-11-22,"3 251,00","1 048,00",9177
3680,2007-11-21,"3 227,00","1 048,00",9177
3681,2007-11-20,"3 216,00","1 048,00",9177
3682,2007-11-17,"3 207,00","1 048,00",9177
3683,2007-11-16,"3 210,00","1 048,00",9177
3684,2007-11-15,"3 219,00","1 048,00",9177
3685,2007-11-14,"3 246,00","1 048,00",9177
3686,2007-11-13,"3 257,00","1 048,00",9177
3687,2007-11-10,"3 257,00","1 048,00",9177
3688,2007-11-08,"3 237,00","1 048,00",9177
3689,2007-11-07,"3 196,00","1 048,00",9177
3690,2007-11-06,"3 154,00","1 048,00",9177
3691,2007-11-03,"3 114,00","1 048,00",9177
3692,2007-11-01,"3 076,00","1 048,00",9177
3693,2007-10-31,"3 060,00","1 048,00",9177
3694,2007-10-30,"3 041,00","1 048,00",9177
3695,2007-10-27,"3 037,00","1 048,00",9177
3696,2007-10-26,"3 039,00","1 048,00",9177
3697,2007-10-25,"3 045,00","1 048,00",9177
3698,2007-10-24,"3 045,00","1 048,00",9177
3699,2007-10-23,"3 045,00","1 048,00",9177
3700,2007-10-20,"3 035,00","1 048,00",9177
3701,2007-10-19,"3 017,00","1 048,00",9177
3702,2007-10-18,"3 006,00","1 048,00",9177
3703,2007-10-17,"2 984,00","1 048,00",9177
3704,2007-10-16,"2 967,00","1 048,00",9177
3705,2007-10-13,"2 967,00","1 048,00",9177
3706,2007-10-12,"2 953,00","1 048,00",9177
3707,2007-10-11,"2 953,00","1 048,00",9177
3708,2007-10-10,"2 951,00","1 048,00",9177
3709,2007-10-09,"2 955,00","1 048,00",9177
3710,2007-10-06,"2 955,00","1 048,00",9177
3711,2007-10-05,"2 972,00","1 048,00",9177
3712,2007-10-04,"2 972,00","1 048,00",9177
3713,2007-10-03,"2 990,00","1 048,00",9177
3714,2007-10-02,"2 995,00","1 048,00",9177
3715,2007-09-29,"3 018,00","1 048,00",9177
3716,2007-09-28,"2 987,00","1 048,00",9177
3717,2007-09-27,"2 994,00","1 048,00",9177
3718,2007-09-26,"3 003,00","1 048,00",9177
3719,2007-09-25,"3 003,00","1 048,00",9177
3720,2007-09-22,"3 001,00","1 048,00",9177
3721,2007-09-21,"3 001,00","1 048,00",9177
3722,2007-09-20,"2 999,00","1 048,00",9177
3723,2007-09-19,"2 992,00","1 048,00",9177
3724,2007-09-18,"2 985,00","1 048,00",9177
3725,2007-09-15,"2 979,00","1 048,00",9177
3726,2007-09-14,"2 979,00","1 048,00",9177
3727,2007-09-13,"2 979,00","1 048,00",9177
3728,2007-09-12,"2 979,00","1 048,00",9177
3729,2007-09-11,"2 972,00","1 048,00",9177
3730,2007-09-08,"2 963,00","1 048,00",9177
3731,2007-09-07,"2 947,00","1 048,00",9177
3732,2007-09-06,"2 937,00","1 048,00",9177
3733,2007-09-05,"2 937,00","1 048,00",9177
3734,2007-09-04,"2 926,00","1 048,00",9177
3735,2007-09-01,"2 916,00","1 048,00",9177
3736,2007-08-31,"2 910,00","1 048,00",9177
3737,2007-08-30,"2 886,00","1 048,00",9177
3738,2007-08-28,"2 880,00","1 048,00",9177
3739,2007-08-25,"2 887,00","1 048,00",9177
3740,2007-08-24,"2 891,00","1 048,00",9177
3741,2007-08-23,"2 904,00","1 048,00",9177
3742,2007-08-22,"2 904,00","1 048,00",9177
3743,2007-08-21,"2 911,00","1 048,00",9177
3744,2007-08-18,"2 888,00","1 048,00",9177
3745,2007-08-17,"2 876,00","1 048,00",9177
3746,2007-08-15,"2 861,00","1 048,00",9177
3747,2007-08-14,"2 838,00","1 048,00",9177
3748,2007-08-11,"2 838,00","1 048,00",9177
3749,2007-08-10,"2 838,00","1 048,00",9177
3750,2007-08-09,"2 868,00","1 048,00",9177
3751,2007-08-08,"2 903,00","1 048,00",9177
3752,2007-08-07,"2 933,00","1 048,00",9177
3753,2007-08-04,"2 944,00","1 048,00",9177
3754,2007-08-03,"2 939,00","1 048,00",9177
3755,2007-08-02,"2 927,00","1 048,00",9177
3756,2007-08-01,"2 909,00","1 048,00",9177
3757,2007-07-31,"2 899,00","1 048,00",9177
3758,2007-07-28,"2 886,00","1 048,00",9177
3759,2007-07-27,"2 865,00","1 048,00",9177
3760,2007-07-26,"2 870,00","1 048,00",9177
3761,2007-07-25,"2 880,00","1 048,00",9177
3762,2007-07-24,"2 880,00","1 048,00",9177
3763,2007-07-21,"2 880,00","1 048,00",9177
3764,2007-07-20,"2 880,00","1 048,00",9177
3765,2007-07-19,"2 880,00","1 048,00",9177
3766,2007-07-18,"2 891,00","1 048,00",9177
3767,2007-07-17,"2 891,00","1 048,00",9177
3768,2007-07-14,"2 896,00","1 048,00",9177
3769,2007-07-13,"2 891,00","1 048,00",9177
3770,2007-07-12,"2 883,00","1 048,00",9177
3771,2007-07-11,"2 874,00","1 048,00",9177
3772,2007-07-10,"2 871,00","1 048,00",9177
3773,2007-07-07,"2 865,00","1 048,00",9177
3774,2007-07-06,"2 856,00","1 048,00",9177
3775,2007-07-05,"2 859,00","1 048,00",9177
3776,2007-07-04,"2 863,00","1 048,00",9177
3777,2007-07-03,"2 874,00","1 048,00",9177
3778,2007-06-30,"2 879,00","1 048,00",9177
3779,2007-06-29,"2 903,00","1 048,00",9177
3780,2007-06-28,"2 864,00","1 048,00",9177
3781,2007-06-27,"2 875,00","1 048,00",9177
3782,2007-06-26,"2 894,00","1 048,00",9177
3783,2007-06-23,"2 896,00","1 048,00",9177
3784,2007-06-22,"2 893,00","1 048,00",9177
3785,2007-06-21,"2 898,00","1 048,00",9177
3786,2007-06-20,"2 898,00","1 048,00",9177
3787,2007-06-19,"2 891,00","1 048,00",9177
3788,2007-06-16,"2 874,00","1 048,00",9177
3789,2007-06-15,"2 874,00","1 048,00",9177
3790,2007-06-14,"2 864,00","1 048,00",9177
3791,2007-06-13,"2 864,00","1 048,00",9177
3792,2007-06-12,"2 859,00","1 048,00",9177
3793,2007-06-09,"2 833,00","1 048,00",9177
3794,2007-06-07,"2 822,00","1 048,00",9177
3795,2007-06-06,"2 812,00","1 048,00",9177
3796,2007-06-05,"2 806,00","1 048,00",9177
3797,2007-06-02,"2 806,00","1 048,00",9177
3798,2007-06-01,"2 806,00","1 048,00",9177
3799,2007-05-31,"2 806,00","1 048,00",9177
3800,2007-05-30,"2 806,00","1 048,00",9177
3801,2007-05-29,"2 829,00","1 048,00",9177
3802,2007-05-26,"2 829,00","1 048,00",9177
3803,2007-05-25,"2 817,00","1 048,00",9177
3804,2007-05-24,"2 802,00","1 048,00",9177
3805,2007-05-22,"2 785,00","1 048,00",9177
3806,2007-05-19,"2 781,00","1 048,00",9177
3807,2007-05-18,"2 768,00","1 048,00",9177
3808,2007-05-17,"2 775,00","1 048,00",9177
3809,2007-05-16,"2 766,00","1 048,00",9177
3810,2007-05-15,"2 763,00","1 048,00",9177
3811,2007-05-12,"2 747,00","1 048,00",9177
3812,2007-05-11,"2 738,00","1 048,00",9177
3813,2007-05-10,"2 753,00","1 048,00",9177
3814,2007-05-05,"2 773,00","1 048,00",9177
3815,2007-05-03,"2 799,00","1 048,00",9177
3816,2007-04-28,"2 778,00","1 048,00",9177
3817,2007-04-27,"2 778,00","1 048,00",9177
3818,2007-04-26,"2 778,00","1 048,00",9177
3819,2007-04-25,"2 778,00","1 048,00",9177
3820,2007-04-24,"2 753,00","1 048,00",9177
3821,2007-04-21,"2 763,00","1 048,00",9177
3822,2007-04-20,"2 772,00","1 048,00",9177
3823,2007-04-19,"2 795,00","1 048,00",9177
3824,2007-04-18,"2 808,00","1 048,00",9177
3825,2007-04-17,"2 827,00","1 048,00",9177
3826,2007-04-14,"2 820,00","1 048,00",9177
3827,2007-04-12,"2 810,00","1 048,00",9177
3828,2007-04-07,"2 825,00","1 048,00",9177
3829,2007-04-06,"2 825,00","1 048,00",9177
3830,2007-04-05,"2 817,00","1 048,00",9177
3831,2007-04-04,"2 823,00","1 048,00",9177
3832,2007-04-03,"2 815,00","1 048,00",9177
3833,2007-03-31,"2 791,00","1 048,00",9177
3834,2007-03-30,"2 771,00","1 048,00",9177
3835,2007-03-29,"2 747,00","1 048,00",9177
3836,2007-03-28,"2 735,00","1 048,00",9177
3837,2007-03-27,"2 723,00","1 048,00",9177
3838,2007-03-24,"2 716,00","1 048,00",9177
3839,2007-03-23,"2 708,00","1 048,00",9177
3840,2007-03-22,"2 713,00","1 048,00",9177
3841,2007-03-21,"2 713,00","1 048,00",9177
3842,2007-03-20,"2 722,00","1 048,00",9177
3843,2007-03-17,"2 712,00","1 048,00",9177
3844,2007-03-16,"2 722,00","1 048,00",9177
3845,2007-03-15,"2 732,00","1 048,00",9177
3846,2007-03-14,"2 713,00","1 048,00",9177
3847,2007-03-13,"2 747,00","1 048,00",9177
3848,2007-03-09,"2 758,00","1 048,00",9177
